Country Name,Country Code,Series Name,Series Code,1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,13252033,13501931,13755141,14012894,14273495,14533691,14788866,15035840,15272822,15501210,15724641,15948501,16176282,16408861,16643956,16878186,17106752,17325769,17535732,17736827,17924827,18094474,18242917,18367290,18470897,18564595,18663293,18777606,18911727,19062476,19224036,19387153,19544988,19695977,19842044,19983984,20123508,20261738,20398496,20425000,20585000,20778000,20970000,21203000,21444000,21670000,21803000,21919000,22156000,..
St. Kitts and Nevis,KNA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,193538557.6,201105729.7,216385089.6,234648253,238278034.8,239583174.2,242426356.8,263919410.8,286484700.6,317588327,338391458.8,369609339.7,389863170.4,408877777.8,401253478.4,418382884.3,446841076.5,470531335,495860708,524833046,560647478.6,557918550.7,575882894.4,633717710.1,667009752.1,676132545,649537582.3,675495355.7,741240107.6,764591996.6,769184153.9,855167619.7,826268888,826629932.6,839994384.8,835652357.3,883331342.5,950264562.2,957040740.7,994656881.1,994727191.6,1015143615,1056231339,902739029.7,894798332.8,..
St. Kitts and Nevis,KNA,Land area (sq. km),AG.LND.TOTL.K2,350,350,350,350,350,350,350,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,..,..
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,44242,44056,43888,43740,43603,43465,43278,43097,42953,42794,42600,42380,42144,41889,41617,41321,40992,40636,40542,40900,41447,42001,42550,43097,43656,44230,44825,45461,45986,46264,46431,46580,46725,46874,47015,47156,47286,47403,47581,47727,47767,47789,47790,47788,47785,47761,47712,47642,47606,..
St. Lucia,LCA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,485400905.8,535455159.4,555763551.4,543422665.7,577714011.7,589767102.4,619051303.6,664028931.9,719062089.8,822621550.7,854899010.7,973727099.3,1061177571,1166135477,1170516392,1263608443,1270977804,1291295149,1313869905,1352268908,1342882402,1427302318,1465419904,1466134275,1416167481,1422065117,1482710670,1590465317,1583939562,1682068693,1710522880,1795182164,1744398264,1772376012,1869562679,1865826325,1806597952,1832182219,1807227215,1875052841,1938561940,1994408432,1981441635,1498670935,1681956325,..
St. Lucia,LCA,Land area (sq. km),AG.LND.TOTL.K2,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,610,..,..
St. Lucia,LCA,"Population, total",SP.POP.TOTL,108114,109740,111497,113421,115385,117397,119463,121633,123909,126194,128440,130625,132751,134810,136780,138660,140457,142301,144268,146420,148595,150561,152348,153969,155454,156855,158256,159500,160594,161799,163047,164239,165386,166470,167518,168576,169688,170935,172145,173124,173978,174804,175623,176413,177163,177888,178583,179237,179651,..
St. Martin (French part),MAF,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Land area (sq. km),AG.LND.TOTL.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50,50,50,50,50,50,50,50,50,50,..,..
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,6278,6447,6656,6896,7131,7357,7572,7776,7963,8957,10992,13299,15714,18234,20853,23552,26303,28127,28736,29035,29247,29380,29435,29407,29299,29102,29099,29610,30387,31160,31929,32697,33452,34183,34887,35541,36132,36458,36350,36026,35639,35261,35020,34811,34496,33852,33121,32553,31948,..
St. Vincent and the Grenadines,VCT,GDP (constant 2015 US$),NY.GDP.MKTP.KD,214086057.7,195202401,180350017.5,199064614.8,225399691,247438086.9,255806979.8,262055628.6,274146624,286419754.9,292631042.5,311904714.9,331178387.3,349723517.7,351255324,400693437.9,406325628.1,423184837.5,427990419.6,455287394.4,474640435.8,468718710.8,505122453.7,511627986.4,529561319.3,551221409.5,566161222.4,575440785.5,585500819.8,616779017.6,658049778.1,685126544.4,702176311.3,751307070.1,776272768.1,779413884.5,768672052.2,734308814.6,729856871.7,738389717.3,756572447.2,765240919.1,786554592.6,819193187.2,832868508.7,858290512.1,861758094.9,815975936,827008862.9,..
St. Vincent and the Grenadines,VCT,Land area (sq. km),AG.LND.TOTL.K2,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,..,..
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,101924,102951,103879,104709,105499,106236,106882,107480,108191,108974,109684,110329,110906,111388,111770,112076,112320,112487,112780,113222,113621,113944,114174,114290,114276,114165,113995,113813,113641,113450,113108,112608,112043,111427,110824,110316,109840,109308,108703,108083,107450,106912,106482,105963,105549,105281,104924,104632,104332,..
Sudan,SDN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,18138028404,20213978200,23390294883,27288338922,28986725236,27267526411,25899078514,26293860796,28249483430,29932775916,30550139927,29019911900,27197158587,28669561353,32746626588,32638205187,35553251784,33608469793,36132771830,38509535476,40268939565,40674137413,43113402960,45665338640,54027875557,56355668875,58105002721,61792269170,65808989448,69761787668,74148972664,77960888686,82360623533,87739934973,92772060859,96340765222,93674337657,97288520251,94162122430,78150146916,79678095319,83392193754,84985132167,87932112460,88555776494,86181657629,84304404771,81244322707,79726256121,..
Sudan,SDN,Land area (sq. km),AG.LND.TOTL.K2,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,1868000,1868000,1868000,1868000,1868000,1868000,1868000,1868000,1868000,..,..
Sudan,SDN,"Population, total",SP.POP.TOTL,12469591,12950962,13497543,14066007,14667218,15305806,15973034,16673586,17404336,18128631,18733995,19165837,19517196,19887452,20230532,20453819,20718709,21090886,21453711,21780059,22163251,22703631,23290602,23862258,24454372,25029144,25634162,26298773,26947253,27570318,28188977,28831550,29540577,30332968,31191163,32065241,32948155,33739933,34419624,35159792,35990704,37003245,38171178,39377169,40679828,41999059,43232093,44440486,45657202,..
Suriname,SUR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2231844457,2240771835,2303513447,2506222630,2761857338,2944139922,2926475083,2668945276,2858440390,2738385894,2631588844,2581588656,2633220429,2654286192,2489720448,2683918643,2796643226,2670794281,2742905704,2753877327,2569367597,2656726067,2656726067,2683293360,2836241019,2901474610,2860853951,2920931852,3043611002,3128832131,3325948538,3608654169,3771043615,3989520670,4193444531,4367195998,4498810139,4731345769,5008099579,5142834973,5293697037,5307222593,5126188135,4874195672,4950583631,5195551914,5256277414,4416576774,4296021063,..
Suriname,SUR,Land area (sq. km),AG.LND.TOTL.K2,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,..,..
Suriname,SUR,"Population, total",SP.POP.TOTL,396331,394519,392137,389231,385810,381885,377362,375112,375859,377288,379409,382617,387171,392372,396867,402139,408360,412756,415981,419521,422375,426548,434490,443834,452887,461749,470458,478998,487394,495666,503780,510572,516220,522023,527946,533938,539987,546080,552146,558111,563947,569682,575475,581453,587559,593715,600301,607065,612985,..
Sweden,SWE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,2.10571E+11,2.17306E+11,2.22853E+11,2.25212E+11,2.21617E+11,2.25498E+11,2.34157E+11,2.38138E+11,2.39221E+11,2.42208E+11,2.46812E+11,2.57251E+11,2.62808E+11,2.69881E+11,2.78933E+11,2.86071E+11,2.93665E+11,2.95882E+11,2.92491E+11,2.89102E+11,2.8313E+11,2.94257E+11,3.05837E+11,3.10667E+11,3.20207E+11,3.34013E+11,3.48199E+11,3.64796E+11,3.70084E+11,3.78214E+11,3.8695E+11,4.03732E+11,4.15273E+11,4.34637E+11,4.49585E+11,4.47559E+11,4.28136E+11,4.53619E+11,4.68114E+11,4.6536E+11,4.70887E+11,4.83402E+11,5.05104E+11,5.15562E+11,5.28802E+11,5.39113E+11,5.49821E+11,5.37889E+11,5.65187E+11,..
Sweden,SWE,Land area (sq. km),AG.LND.TOTL.K2,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407339.7,407310.64,407310.64,407310.64,407310.64,407283.59,407283.532,..,..
Sweden,SWE,"Population, total",SP.POP.TOTL,8136312,8159955,8192437,8222286,8251540,8275599,8293678,8310531,8320503,8325263,8329033,8336605,8350386,8369829,8397804,8436489,8492964,8558835,8617375,8668067,8718561,8780745,8826939,8840998,8846062,8850974,8857874,8872109,8895960,8924958,8958229,8993531,9029572,9080505,9148092,9219637,9298515,9378126,9449213,9519374,9600379,9696110,9799186,9923085,10057698,10175214,10278887,10353442,10415811,..
Switzerland,CHE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,3.78451E+11,3.84511E+11,3.79476E+11,3.81901E+11,3.9339E+11,4.07842E+11,4.15422E+11,4.22009E+11,4.3584E+11,4.54716E+11,4.70515E+11,4.66206E+11,4.66002E+11,4.65415E+11,4.71325E+11,4.73591E+11,4.75823E+11,4.86583E+11,5.01326E+11,5.09662E+11,5.29838E+11,5.38186E+11,5.37792E+11,5.37618E+11,5.52143E+11,5.67325E+11,5.90436E+11,6.1356E+11,6.30788E+11,6.16297E+11,6.36286E+11,6.47822E+11,6.55462E+11,6.67209E+11,6.82887E+11,6.94118E+11,7.08477E+11,7.18132E+11,7.38674E+11,7.4711E+11,7.29362E+11,7.60153E+11,..
Switzerland,CHE,Land area (sq. km),AG.LND.TOTL.K2,39528,39528,39528,39528,39528,39528,39528,39528,39528,39528,39528,39529,39529,39529,39529,39529,39529,39529,39529,39529,39529,39529,39529,39528,39527,39526,39525,39524,39523,39522,39521,39520,39518,39517,39516,39516,39516,39516,39516,39516,39516,39516,39516.03,39516.03,39516.03,39516.03,39516.03,39516.03,..,..
Switzerland,CHE,"Population, total",SP.POP.TOTL,6307347,6341405,6338632,6302504,6281174,6281738,6294365,6319408,6354074,6391309,6418773,6441865,6470365,6504124,6545106,6593386,6646912,6715519,6799978,6875364,6938265,6993795,7040687,7071850,7088906,7110001,7143991,7184250,7229854,7284753,7339001,7389625,7437115,7483934,7551117,7647675,7743831,7824909,7912398,7996861,8089346,8188649,8282396,8373338,8451840,8514329,8575280,8638167,8703405,..
Syrian Arab Republic,SYR,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5049734100,6352352039,7391061714,8296795425,8147493108,8957564953,9037107128,10348221200,11150761338,11461765733,11727717661,10835164438,11848339788,10906049743,11089520292,13086869328,11300867343,11723469595,12622245662,14259703093,15136802540,16228624527,17368943361,19075540946,20033858832,21393217162,20633019914,20772425384,20989972316,21820090443,23392104687,25006852185,26561047512,27901369911,29484658754,30804590434,32625771003,34319670313,35297781893,26000693092,19162488016,17186770367,16468399180,15413500928,15302017884,15515201937,15704596817,15096250726,..,..
Syrian Arab Republic,SYR,Land area (sq. km),AG.LND.TOTL.K2,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183780,183590,183570,183570,183630,183640,183640,183640,183630,183630,183630,183630,183630,183630,183630,183630,183630,183630,183630,..,..
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,7003114,7244901,7497126,7758673,8029313,8310217,8600747,8898954,9203635,9510754,9835461,10183138,10540926,10907619,11281107,11657772,12034097,12408996,12782281,13156406,13537060,13922626,14313450,14708879,15103996,15500542,15901201,16307654,16727948,17164021,17611356,18084007,18583557,19432009,20703005,21474059,21827220,22337563,22730733,22605577,21495821,20072232,19205178,18964252,18983373,19333463,20098251,20772595,21324367,..
Tajikistan,TJK,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,6548231834,6777419940,6696090898,7626847606,7131102461,7088315872,6585045510,4675382242,3908619562,3076083673,2694147212,2244224670,2281942773,2403179373,2492086213,2699535556,2958173635,3277656498,3638198683,4012933109,4281799568,4581525675,4938884683,5329056488,5536889752,5896787535,6333149848,6808136053,7311938103,7801838007,8271454301,8842123456,9469904853,10189549329,10943642460,11425168167,12476305395,..
Tajikistan,TJK,Land area (sq. km),AG.LND.TOTL.K2,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,139960,138786,138790,138790,138790,138790,138790,138790,..,..
Tajikistan,TJK,"Population, total",SP.POP.TOTL,3277487,3377758,3482125,3590606,3703010,3818114,3932682,4045965,4160745,4278908,4401502,4529501,4660598,4798281,4946293,5100020,5264332,5417860,5556306,5656208,5717806,5803993,5916173,6035600,6117069,6156805,6189565,6272998,6408810,6541755,6672492,6801204,6929145,7057417,7188391,7324627,7468596,7621779,7784819,7956382,8136610,8326348,8524063,8725318,8925525,9128132,9337003,9543207,9750064,..
Tanzania,TZA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12367847379,12833427995,13737552191,14022192653,14104127428,14274195111,14497966210,15015530826,15697891624,16251285974,16853966799,17673720782,18472711635,19594154544,20984006131,22384224758,24063895497,25862989150,27552416860,29417311894,31090102877,32728273120,34802107813,37472179619,39158485244,41814051441,44629166510,47378603784,50632147558,54067883126,57011861845,60318549818,61522715271,64155324270,..
Tanzania,TZA,Land area (sq. km),AG.LND.TOTL.K2,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,..,..
Tanzania,TZA,"Population, total",SP.POP.TOTL,15123504,15671316,16243826,16838919,17454627,18080005,18698636,19297659,19890930,20499922,21170717,21857176,22569625,23324270,24099415,24844147,25522898,26206012,26890906,27580723,28469017,29598323,30560071,31140733,31785846,32626498,33499772,34463704,35414469,36353531,37333918,38360879,39439505,40562052,41716497,42870884,43957933,45110527,46416031,47786137,49253643,50814552,52542823,54401802,56267032,58090443,59872579,61704518,63588334,..
Thailand,THA,GDP (constant 2015 US$),NY.GDP.MKTP.KD,42032160660,43909423458,46091899737,50390804150,55351004430,61049803551,64329256454,67657356915,71653787520,75488948121,79704403826,84289344064,88206472477,93087666744,1.01949E+11,1.15496E+11,1.29575E+11,1.44045E+11,1.56373E+11,1.69013E+11,1.8296E+11,1.97591E+11,2.13636E+11,2.25711E+11,2.19496E+11,2.02739E+11,2.12009E+11,2.21455E+11,2.29082E+11,2.43169E+11,2.6065E+11,2.77044E+11,2.88645E+11,3.02985E+11,3.19452E+11,3.24965E+11,3.22721E+11,3.46968E+11,3.49883E+11,3.75224E+11,3.85309E+11,3.89102E+11,4.01296E+11,4.15082E+11,4.32422E+11,4.50683E+11,4.6038E+11,4.31857E+11,4.38481E+11,..
Thailand,THA,Land area (sq. km),AG.LND.TOTL.K2,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,..,..
Thailand,THA,"Population, total",SP.POP.TOTL,38873060,39900961,40908471,41882128,42843802,43806715,44760091,45737753,46727292,47700340,48670565,49636724,50594940,51542094,52479181,53410965,54324004,55228410,56099865,56939020,57776082,58610010,59424834,60211096,60989108,61745217,62442651,63066603,63649892,64222580,64776956,65311166,65821360,66319525,66826754,67328239,67813654,68270489,68712846,69157023,69578602,69960943,70294397,70607037,70898202,71127802,71307763,71475664,71601103,..
Timor-Leste,TLS,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,832710142.7,968839033.3,903920093.6,884194141.6,887730918.1,914253202.9,876591401.8,966550892.6,1076646295,1185864629,1296498969,1373719145,1440462635,1485158471,1551574195,1594447631,1648387433,1597985523,1586955336,1960108694,2585667331,2722486416,..
Timor-Leste,TLS,Land area (sq. km),AG.LND.TOTL.K2,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,..,..
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,584035,592277,600126,609650,619308,627671,634549,642224,649250,655112,662412,671373,682109,694250,707762,722690,739735,758106,772655,783705,795179,807115,819226,831269,843341,855409,866649,878360,893001,909639,926721,945989,969313,994564,1019362,1043076,1065540,1088486,1112976,1137676,1161555,1184830,1205813,1224562,1243235,1261845,1280438,1299995,1320942,..
Togo,TGO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1330216370,1394503720,1428537157,1399230395,1496604033,1661910451,1576027196,1805763989,1745899552,1683354402,1592217464,1680673981,1774044701,1802189997,1811384089,1931702918,2010130475,2005232669,1991196692,1911933388,1623311222,1866522435,2012966656,2190836650,2505821507,2448190705,2508948713,2489291612,2509789403,2605829571,2780945785,2753729633,2625232364,2694804490,2663137293,2771320663,2924793934,3103184696,3301732630,3517781736,3732800625,3953804392,4180866177,4413283843,4605162314,4834325004,5098275352,5187639195,5460539880,..
Togo,TGO,Land area (sq. km),AG.LND.TOTL.K2,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,..,..
Togo,TGO,"Population, total",SP.POP.TOTL,2390909,2450335,2509713,2569671,2630626,2693400,2761240,2838110,2925865,3023343,3126635,3232244,3336508,3439370,3544927,3653420,3763657,3875947,3990215,4106219,4078392,4092612,4279566,4445883,4592550,4728297,4867941,5008035,5145426,5281538,5421001,5565218,5711597,5874240,6047537,6222482,6398624,6571855,6748672,6926635,7106229,7288383,7473229,7661354,7852795,8046679,8243094,8442580,8644829,..
Tonga,TON,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,222219778.8,232755808.3,237369965.8,241496386.2,257334838.4,262786890.9,270632755.7,265539793.5,266575151.2,261126111.4,277877214.5,278577397.5,288990774.9,303303104.6,325682432.9,331562730.9,335619233.8,343871302.3,356631957,359756017.5,373243003.3,391337871.9,400370128,390718402.9,391035017.2,390453801.1,391512302.9,410109801.5,388787745.8,391911617.2,418633233.5,422079015,423397201.1,431944322.4,437006227.2,465721908.5,481195204.8,482355982.2,485763747.3,488137409.1,475116313.6,..
